sample_id	cram_file_gcp	cram_index_gcp	cram_file_aws	cram_index_aws	cram_file_md5	cram_file_size	cram_index_md5
GTEX-183FY-0003-SM-6UH1R	gs://gtex-v7-exchange-011618/wgs_cram_files/GTEX-183FY-0003-SM-6UH1R.cram	gs://gtex-v7-exchange-011618/wgs_cram_files/GTEX-183FY-0003-SM-6UH1R.crai	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-183FY-0003-SM-6UH1R.cram	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-183FY-0003-SM-6UH1R.crai	d1cca57c5e759dc28ce48b9df3cb9b52	47403924136	87355a5f7dd8539bd832914f17c97c5a
GTEX-183WM-0004-SM-6UH1T	gs://gtex-v7-exchange-011618/wgs_cram_files/GTEX-183WM-0004-SM-6UH1T.cram	gs://gtex-v7-exchange-011618/wgs_cram_files/GTEX-183WM-0004-SM-6UH1T.crai	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-183WM-0004-SM-6UH1T.cram	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-183WM-0004-SM-6UH1T.crai	f1fd375b98c4bb8cd6986bdca40be545	52692821482	c93d0d1d64873dff74f57dbcada7e747
GTEX-18A7A-0002-SM-6UH2A	gs://gtex-v7-exchange-011618/wgs_cram_files/GTEX-18A7A-0002-SM-6UH2A.cram	gs://gtex-v7-exchange-011618/wgs_cram_files/GTEX-18A7A-0002-SM-6UH2A.crai	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-18A7A-0002-SM-6UH2A.cram	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-18A7A-0002-SM-6UH2A.crai	d0122949eee4ba4dd8cbccba075b2954	48423998122	683f35e7eb620367a6d13317e2fb671f
GTEX-19HZE-0002-SM-7J39O	gs://gtex-v7-exchange-011618/wgs_cram_files/GTEX-19HZE-0002-SM-7J39O.cram	gs://gtex-v7-exchange-011618/wgs_cram_files/GTEX-19HZE-0002-SM-7J39O.crai	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-19HZE-0002-SM-7J39O.cram	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-19HZE-0002-SM-7J39O.crai	1243a12aa94a1e575276caf1a87c9110	36124592668	09f97a39a58879c3da7c0f8529f304f1
GTEX-1A32A-0001-SM-7J3A1	gs://gtex-v7-exchange-011618/wgs_cram_files/GTEX-1A32A-0001-SM-7J3A1.cram	gs://gtex-v7-exchange-011618/wgs_cram_files/GTEX-1A32A-0001-SM-7J3A1.crai	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-1A32A-0001-SM-7J3A1.cram	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-1A32A-0001-SM-7J3A1.crai	2969f9f2765a867f0bb0595013588686	36703804835	15c3e08204f095a64943200d2b572961
GTEX-1A3MV-0002-SM-7J39R	gs://gtex-v7-exchange-011618/wgs_cram_files/GTEX-1A3MV-0002-SM-7J39R.cram	gs://gtex-v7-exchange-011618/wgs_cram_files/GTEX-1A3MV-0002-SM-7J39R.crai	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-1A3MV-0002-SM-7J39R.cram	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-1A3MV-0002-SM-7J39R.crai	657d8c51f688e442a85de49ad76d0071	39063548197	74ad89e4ad78b688b9b98a7bd20b2572
GTEX-1A3MW-0004-SM-7J39Q	gs://gtex-v7-exchange-011618/wgs_cram_files/GTEX-1A3MW-0004-SM-7J39Q.cram	gs://gtex-v7-exchange-011618/wgs_cram_files/GTEX-1A3MW-0004-SM-7J39Q.crai	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-1A3MW-0004-SM-7J39Q.cram	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-1A3MW-0004-SM-7J39Q.crai	4f029012303d09af009fe8479b5f01b6	41700874324	1049a329f07baf436597e533e0148843
GTEX-1A3MX-0002-SM-7J38V	gs://gtex-v7-exchange-011618/wgs_cram_files/GTEX-1A3MX-0002-SM-7J38V.cram	gs://gtex-v7-exchange-011618/wgs_cram_files/GTEX-1A3MX-0002-SM-7J38V.crai	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-1A3MX-0002-SM-7J38V.cram	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-1A3MX-0002-SM-7J38V.crai	05ad686e7a778418d090d70cdcba6f7a	28921852064	d0fdcc616938003908fc7a4dae191133
GTEX-1A8FM-0004-SM-7J39J	gs://gtex-v7-exchange-011618/wgs_cram_files/GTEX-1A8FM-0004-SM-7J39J.cram	gs://gtex-v7-exchange-011618/wgs_cram_files/GTEX-1A8FM-0004-SM-7J39J.crai	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-1A8FM-0004-SM-7J39J.cram	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-1A8FM-0004-SM-7J39J.crai	241ded56a01b5a05e717dc3348a9980f	53072678883	eb4d4b17d4fa73a1f14c9fd59182903a
GTEX-1A8G6-0004-SM-7J39W	gs://gtex-v7-exchange-011618/wgs_cram_files/GTEX-1A8G6-0004-SM-7J39W.cram	gs://gtex-v7-exchange-011618/wgs_cram_files/GTEX-1A8G6-0004-SM-7J39W.crai	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-1A8G6-0004-SM-7J39W.cram	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-1A8G6-0004-SM-7J39W.crai	22bcf0224b35196da248c22649ab8a65	43144465883	ffe9901ae3716867272f10a4f0a7c6d3
GTEX-1A8G7-0003-SM-7J38W	gs://gtex-v7-exchange-011618/wgs_cram_files/GTEX-1A8G7-0003-SM-7J38W.cram	gs://gtex-v7-exchange-011618/wgs_cram_files/GTEX-1A8G7-0003-SM-7J38W.crai	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-1A8G7-0003-SM-7J38W.cram	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-1A8G7-0003-SM-7J38W.crai	1f53e142bfc3ce677d3af1d6e55b66a3	37603473637	e4d795902826c5e873e90fa1a3f4b9c8
GTEX-1AMEY-0004-SM-7J39X	gs://gtex-v7-exchange-011618/wgs_cram_files/GTEX-1AMEY-0004-SM-7J39X.cram	gs://gtex-v7-exchange-011618/wgs_cram_files/GTEX-1AMEY-0004-SM-7J39X.crai	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-1AMEY-0004-SM-7J39X.cram	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-1AMEY-0004-SM-7J39X.crai	7870fae1f0b461fc48c64b28e69f6291	30738713441	723461ec7b24e15dbf03f5fd79e1073e
GTEX-1AMFI-0001-SM-7J39V	gs://gtex-v7-exchange-011618/wgs_cram_files/GTEX-1AMFI-0001-SM-7J39V.cram	gs://gtex-v7-exchange-011618/wgs_cram_files/GTEX-1AMFI-0001-SM-7J39V.crai	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-1AMFI-0001-SM-7J39V.cram	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-1AMFI-0001-SM-7J39V.crai	49055b096170afc4c604470710032707	42392344636	61db7db7b04c4e3af91ba699e72b4353
GTEX-1AX8Y-0002-SM-7J38S	gs://gtex-v7-exchange-011618/wgs_cram_files/GTEX-1AX8Y-0002-SM-7J38S.cram	gs://gtex-v7-exchange-011618/wgs_cram_files/GTEX-1AX8Y-0002-SM-7J38S.crai	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-1AX8Y-0002-SM-7J38S.cram	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-1AX8Y-0002-SM-7J38S.crai	73c27a256b674c44a3dbeba3dd780ff5	33226274477	a1f67a71d599db95c4192023f4098efa
GTEX-1AX8Z-0002-SM-7J39U	gs://gtex-v7-exchange-011618/wgs_cram_files/GTEX-1AX8Z-0002-SM-7J39U.cram	gs://gtex-v7-exchange-011618/wgs_cram_files/GTEX-1AX8Z-0002-SM-7J39U.crai	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-1AX8Z-0002-SM-7J39U.cram	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-1AX8Z-0002-SM-7J39U.crai	14c51787a420ec4421cc1f7850c08472	33652219325	0596d55a4737584e62daa11d6a656dbd
GTEX-1AX9I-0002-SM-7J39K	gs://gtex-v7-exchange-011618/wgs_cram_files/GTEX-1AX9I-0002-SM-7J39K.cram	gs://gtex-v7-exchange-011618/wgs_cram_files/GTEX-1AX9I-0002-SM-7J39K.crai	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-1AX9I-0002-SM-7J39K.cram	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-1AX9I-0002-SM-7J39K.crai	acee482b827c20ad1284b143846d944e	32123798816	4f2f9853b0672cb79b9cdb96d089d19a
GTEX-1AX9J-0004-SM-7J38U	gs://gtex-v7-exchange-011618/wgs_cram_files/GTEX-1AX9J-0004-SM-7J38U.cram	gs://gtex-v7-exchange-011618/wgs_cram_files/GTEX-1AX9J-0004-SM-7J38U.crai	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-1AX9J-0004-SM-7J38U.cram	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-1AX9J-0004-SM-7J38U.crai	f461e2620b3013a9e03b1b80176ab172	40771349153	f9fbdfc39e2ef017ae0a868c24d41f5e
GTEX-1AX9K-0001-SM-7J39L	gs://gtex-v7-exchange-011618/wgs_cram_files/GTEX-1AX9K-0001-SM-7J39L.cram	gs://gtex-v7-exchange-011618/wgs_cram_files/GTEX-1AX9K-0001-SM-7J39L.crai	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-1AX9K-0001-SM-7J39L.cram	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-1AX9K-0001-SM-7J39L.crai	2bb21b8cd2937fea0e41f4ed26545ab4	33746094390	97789511a23f4cb0f1ab262b39b2f24c
GTEX-1AYCT-0004-SM-7J39Y	gs://gtex-v7-exchange-011618/wgs_cram_files/GTEX-1AYCT-0004-SM-7J39Y.cram	gs://gtex-v7-exchange-011618/wgs_cram_files/GTEX-1AYCT-0004-SM-7J39Y.crai	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-1AYCT-0004-SM-7J39Y.cram	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-1AYCT-0004-SM-7J39Y.crai	ecddaa2ed0c2a11af22c96189cace5f7	35079801001	b7a2b8cb493c8c56c0d7dbb23c5df093
GTEX-1AYD5-0003-SM-7J39P	gs://gtex-v7-exchange-011618/wgs_cram_files/GTEX-1AYD5-0003-SM-7J39P.cram	gs://gtex-v7-exchange-011618/wgs_cram_files/GTEX-1AYD5-0003-SM-7J39P.crai	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-1AYD5-0003-SM-7J39P.cram	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-1AYD5-0003-SM-7J39P.crai	58a6c733a8f66d71d5490dcd810f52f5	41345061169	c98b2f360376dc3beafbb47dcc51ccd2
GTEX-1B8KE-0004-SM-7J39M	gs://gtex-v7-exchange-011618/wgs_cram_files/GTEX-1B8KE-0004-SM-7J39M.cram	gs://gtex-v7-exchange-011618/wgs_cram_files/GTEX-1B8KE-0004-SM-7J39M.crai	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-1B8KE-0004-SM-7J39M.cram	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-1B8KE-0004-SM-7J39M.crai	5433ec32ae365fac52bc4c2da7c1f564	36201859143	61d169eecd6025facda399fa3d96e714
GTEX-1B8KZ-0003-SM-7J39Z	gs://gtex-v7-exchange-011618/wgs_cram_files/GTEX-1B8KZ-0003-SM-7J39Z.cram	gs://gtex-v7-exchange-011618/wgs_cram_files/GTEX-1B8KZ-0003-SM-7J39Z.crai	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-1B8KZ-0003-SM-7J39Z.cram	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-1B8KZ-0003-SM-7J39Z.crai	dc3d73dee6efca88b52a5344446c1075	36920622569	e837a73cc7da98addb4009c2baefc725
GTEX-1B8L1-0004-SM-7J3AV	gs://gtex-v7-exchange-011618/wgs_cram_files/GTEX-1B8L1-0004-SM-7J3AV.cram	gs://gtex-v7-exchange-011618/wgs_cram_files/GTEX-1B8L1-0004-SM-7J3AV.crai	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-1B8L1-0004-SM-7J3AV.cram	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-1B8L1-0004-SM-7J3AV.crai	d2aeb910c2b519d411e6a7055cca4297	37248716170	e536ff49af6568d574051ba72990657e
GTEX-1B8SF-0003-SM-7J38X	gs://gtex-v7-exchange-011618/wgs_cram_files/GTEX-1B8SF-0003-SM-7J38X.cram	gs://gtex-v7-exchange-011618/wgs_cram_files/GTEX-1B8SF-0003-SM-7J38X.crai	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-1B8SF-0003-SM-7J38X.cram	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-1B8SF-0003-SM-7J38X.crai	ea4ec299ef32f5a35450f8f860274fdc	39780213841	f306e9a397748bdaf399c2a9ad04b1ca
GTEX-1B8SG-0003-SM-7J3A3	gs://gtex-v7-exchange-011618/wgs_cram_files/GTEX-1B8SG-0003-SM-7J3A3.cram	gs://gtex-v7-exchange-011618/wgs_cram_files/GTEX-1B8SG-0003-SM-7J3A3.crai	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-1B8SG-0003-SM-7J3A3.cram	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-1B8SG-0003-SM-7J3A3.crai	bc7b5819967a395df913c8f4d2d45f0c	35817228976	b5357032b37d5951a7958079cb3ec030
GTEX-1B932-0003-SM-7J39T	gs://gtex-v7-exchange-011618/wgs_cram_files/GTEX-1B932-0003-SM-7J39T.cram	gs://gtex-v7-exchange-011618/wgs_cram_files/GTEX-1B932-0003-SM-7J39T.crai	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-1B932-0003-SM-7J39T.cram	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-1B932-0003-SM-7J39T.crai	3585cc89319002f508559e1cb51dcb35	33389400452	902cc9669732662f21ebe21520697ec6
GTEX-1B933-0003-SM-7J3A4	gs://gtex-v7-exchange-011618/wgs_cram_files/GTEX-1B933-0003-SM-7J3A4.cram	gs://gtex-v7-exchange-011618/wgs_cram_files/GTEX-1B933-0003-SM-7J3A4.crai	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-1B933-0003-SM-7J3A4.cram	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-1B933-0003-SM-7J3A4.crai	765993b92f52119ce75faf3b759228af	37542730145	6366f9512a2ec19332b9dcf436ef3338
GTEX-1B97I-0004-SM-7J39N	gs://gtex-v7-exchange-011618/wgs_cram_files/GTEX-1B97I-0004-SM-7J39N.cram	gs://gtex-v7-exchange-011618/wgs_cram_files/GTEX-1B97I-0004-SM-7J39N.crai	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-1B97I-0004-SM-7J39N.cram	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-1B97I-0004-SM-7J39N.crai	6e459e968b41d723fc44372c3991a4cf	35486285082	e7281bd47b55368524157fdacd4d2355
GTEX-1B97J-0003-SM-7J39S	gs://gtex-v7-exchange-011618/wgs_cram_files/GTEX-1B97J-0003-SM-7J39S.cram	gs://gtex-v7-exchange-011618/wgs_cram_files/GTEX-1B97J-0003-SM-7J39S.crai	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-1B97J-0003-SM-7J39S.cram	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-1B97J-0003-SM-7J39S.crai	001d81b5eb1d536f0ceb52737a87e1b1	52486443513	47902ab33aef366b6f2f44ac4da66013
GTEX-1B98T-0004-SM-7J38T	gs://gtex-v7-exchange-011618/wgs_cram_files/GTEX-1B98T-0004-SM-7J38T.cram	gs://gtex-v7-exchange-011618/wgs_cram_files/GTEX-1B98T-0004-SM-7J38T.crai	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-1B98T-0004-SM-7J38T.cram	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-1B98T-0004-SM-7J38T.crai	cfd2f4cde4aa3e0cf9f726f0c1255fcd	38379493977	ee7545ebb86c44796d81476ecb3a082f
GTEX-1B996-0003-SM-7J38R	gs://gtex-v7-exchange-011618/wgs_cram_files/GTEX-1B996-0003-SM-7J38R.cram	gs://gtex-v7-exchange-011618/wgs_cram_files/GTEX-1B996-0003-SM-7J38R.crai	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-1B996-0003-SM-7J38R.cram	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-1B996-0003-SM-7J38R.crai	4beabb3d5719bf53e496f86c0a256131	38355004413	845222403ee60e3d4e9bf389e34307a3
GTEX-1BAJH-0003-SM-7J39G	gs://gtex-v7-exchange-011618/wgs_cram_files/GTEX-1BAJH-0003-SM-7J39G.cram	gs://gtex-v7-exchange-011618/wgs_cram_files/GTEX-1BAJH-0003-SM-7J39G.crai	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-1BAJH-0003-SM-7J39G.cram	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-1BAJH-0003-SM-7J39G.crai	43a2f38cf28f8ad924bdfaf14be9cf7d	32822766613	4b48fa43449ac3b7c7c39c9b99c7d57d
GTEX-1C2JI-0003-SM-7J39E	gs://gtex-v7-exchange-011618/wgs_cram_files/GTEX-1C2JI-0003-SM-7J39E.cram	gs://gtex-v7-exchange-011618/wgs_cram_files/GTEX-1C2JI-0003-SM-7J39E.crai	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-1C2JI-0003-SM-7J39E.cram	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-1C2JI-0003-SM-7J39E.crai	5bcbe55d352de0f5f4d51f5eebf9e786	37145357368	c822fba05edfbb5352f17e2c70ea9f93
GTEX-1C475-0003-SM-7J3B4	gs://gtex-v7-exchange-011618/wgs_cram_files/GTEX-1C475-0003-SM-7J3B4.cram	gs://gtex-v7-exchange-011618/wgs_cram_files/GTEX-1C475-0003-SM-7J3B4.crai	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-1C475-0003-SM-7J3B4.cram	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-1C475-0003-SM-7J3B4.crai	7950c48c949cbc1ec98deb0a198f31b4	35067863741	1a64ec41e1425ee042e9100e601ad6ec
GTEX-1C4CL-0003-SM-7J39F	gs://gtex-v7-exchange-011618/wgs_cram_files/GTEX-1C4CL-0003-SM-7J39F.cram	gs://gtex-v7-exchange-011618/wgs_cram_files/GTEX-1C4CL-0003-SM-7J39F.crai	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-1C4CL-0003-SM-7J39F.cram	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-1C4CL-0003-SM-7J39F.crai	62ba14fe8642eaa82851829aaf2511b9	32713583437	5600ad2e8159df8e1c4aaf1d925ae393
GTEX-1C64N-0003-SM-7J3A2	gs://gtex-v7-exchange-011618/wgs_cram_files/GTEX-1C64N-0003-SM-7J3A2.cram	gs://gtex-v7-exchange-011618/wgs_cram_files/GTEX-1C64N-0003-SM-7J3A2.crai	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-1C64N-0003-SM-7J3A2.cram	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-1C64N-0003-SM-7J3A2.crai	56a3f3775c45fa7f5ffebcf805d6abd9	36077988482	658845b47e589f78e39459114853db48
GTEX-1C6VR-0003-SM-7J39D	gs://gtex-v7-exchange-011618/wgs_cram_files/GTEX-1C6VR-0003-SM-7J39D.cram	gs://gtex-v7-exchange-011618/wgs_cram_files/GTEX-1C6VR-0003-SM-7J39D.crai	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-1C6VR-0003-SM-7J39D.cram	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-1C6VR-0003-SM-7J39D.crai	e51f0873b08b4c3a40faed46fb74a9e4	34953850755	c6b7fc565bc266ff084207e0c1b275b0
GTEX-1C6WA-0003-SM-7J39H	gs://gtex-v7-exchange-011618/wgs_cram_files/GTEX-1C6WA-0003-SM-7J39H.cram	gs://gtex-v7-exchange-011618/wgs_cram_files/GTEX-1C6WA-0003-SM-7J39H.crai	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-1C6WA-0003-SM-7J39H.cram	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-1C6WA-0003-SM-7J39H.crai	9f533906e0892a9392e0b232a9cb793f	37049180512	238d208502f4350191901bddf6e59ff5
GTEX-1CAMQ-0003-SM-7J39C	gs://gtex-v7-exchange-011618/wgs_cram_files/GTEX-1CAMQ-0003-SM-7J39C.cram	gs://gtex-v7-exchange-011618/wgs_cram_files/GTEX-1CAMQ-0003-SM-7J39C.crai	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-1CAMQ-0003-SM-7J39C.cram	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-1CAMQ-0003-SM-7J39C.crai	036abbdd89b94c364bddc55d0dca3a3d	35199991284	c1df26087f29f3386b398260240a0f88
GTEX-1CAMR-0004-SM-7J3B6	gs://gtex-v7-exchange-011618/wgs_cram_files/GTEX-1CAMR-0004-SM-7J3B6.cram	gs://gtex-v7-exchange-011618/wgs_cram_files/GTEX-1CAMR-0004-SM-7J3B6.crai	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-1CAMR-0004-SM-7J3B6.cram	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-1CAMR-0004-SM-7J3B6.crai	cc710ab82aeb87678bf3191ee9ca461d	38234370875	5c0ffe6e59fe5e67334866b5a728f44c
GTEX-1CAMS-0003-SM-7J3B7	gs://gtex-v7-exchange-011618/wgs_cram_files/GTEX-1CAMS-0003-SM-7J3B7.cram	gs://gtex-v7-exchange-011618/wgs_cram_files/GTEX-1CAMS-0003-SM-7J3B7.crai	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-1CAMS-0003-SM-7J3B7.cram	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-1CAMS-0003-SM-7J3B7.crai	0bbb99ad9ea0125efe354c15d61de3df	35861964260	5b9a14556cdac4e90d9242913a081458
GTEX-1CB4H-0004-SM-7J38K	gs://gtex-v7-exchange-011618/wgs_cram_files/GTEX-1CB4H-0004-SM-7J38K.cram	gs://gtex-v7-exchange-011618/wgs_cram_files/GTEX-1CB4H-0004-SM-7J38K.crai	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-1CB4H-0004-SM-7J38K.cram	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-1CB4H-0004-SM-7J38K.crai	f99a7851b1e5a349ba98c4e51e6063bd	40847025387	7080556574c1d29a8513f3d305bc961e
GTEX-1CB4J-0004-SM-7J38M	gs://gtex-v7-exchange-011618/wgs_cram_files/GTEX-1CB4J-0004-SM-7J38M.cram	gs://gtex-v7-exchange-011618/wgs_cram_files/GTEX-1CB4J-0004-SM-7J38M.crai	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-1CB4J-0004-SM-7J38M.cram	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-1CB4J-0004-SM-7J38M.crai	57b3819f17a1875bd016de5775a7eca8	36035524926	d4c272e801749f06fc01de4acb2897a1
GTEX-1E1VI-0003-SM-7J38L	gs://gtex-v7-exchange-011618/wgs_cram_files/GTEX-1E1VI-0003-SM-7J38L.cram	gs://gtex-v7-exchange-011618/wgs_cram_files/GTEX-1E1VI-0003-SM-7J38L.crai	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-1E1VI-0003-SM-7J38L.cram	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-1E1VI-0003-SM-7J38L.crai	9d2d8ea6fd531937b395bcdfbe7c52ea	41990581896	973ba574da0f979b896e91b9d78d2738
GTEX-1EH9U-0001-SM-7J3AD	gs://gtex-v7-exchange-011618/wgs_cram_files/GTEX-1EH9U-0001-SM-7J3AD.cram	gs://gtex-v7-exchange-011618/wgs_cram_files/GTEX-1EH9U-0001-SM-7J3AD.crai	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-1EH9U-0001-SM-7J3AD.cram	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-1EH9U-0001-SM-7J3AD.crai	d6da013224fc81dd155d56e691a89b6c	43621765848	30b9b74e4b6310983f0c36473c09e13d
GTEX-1EU9M-0003-SM-7J3AO	gs://gtex-v7-exchange-011618/wgs_cram_files/GTEX-1EU9M-0003-SM-7J3AO.cram	gs://gtex-v7-exchange-011618/wgs_cram_files/GTEX-1EU9M-0003-SM-7J3AO.crai	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-1EU9M-0003-SM-7J3AO.cram	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-1EU9M-0003-SM-7J3AO.crai	c4a520a58986a83d6342257b647cf81c	41015788311	a34d579d3f5b0b000cda93d844441f02
GTEX-1EWIQ-0002-SM-7J3AN	gs://gtex-v7-exchange-011618/wgs_cram_files/GTEX-1EWIQ-0002-SM-7J3AN.cram	gs://gtex-v7-exchange-011618/wgs_cram_files/GTEX-1EWIQ-0002-SM-7J3AN.crai	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-1EWIQ-0002-SM-7J3AN.cram	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-1EWIQ-0002-SM-7J3AN.crai	4e81219895cae266e4d098d62519295d	37941662189	5cc726cdb0a2c67c4dc917d8d4c18a3a
GTEX-1EX96-0004-SM-7J3AP	gs://gtex-v7-exchange-011618/wgs_cram_files/GTEX-1EX96-0004-SM-7J3AP.cram	gs://gtex-v7-exchange-011618/wgs_cram_files/GTEX-1EX96-0004-SM-7J3AP.crai	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-1EX96-0004-SM-7J3AP.cram	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-1EX96-0004-SM-7J3AP.crai	ad971872f221747095303d80534055a1	37430315677	a8b9977d4d81400ee3be3c2d89f73b0c
GTEX-1F48J-0003-SM-7J3AS	gs://gtex-v7-exchange-011618/wgs_cram_files/GTEX-1F48J-0003-SM-7J3AS.cram	gs://gtex-v7-exchange-011618/wgs_cram_files/GTEX-1F48J-0003-SM-7J3AS.crai	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-1F48J-0003-SM-7J3AS.cram	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-1F48J-0003-SM-7J3AS.crai	3820738075a7ef557300f7bb089e6620	39372276626	346bc8636af946e8c1c60ff21752c903
GTEX-1F52S-0004-SM-7J3AY	gs://gtex-v7-exchange-011618/wgs_cram_files/GTEX-1F52S-0004-SM-7J3AY.cram	gs://gtex-v7-exchange-011618/wgs_cram_files/GTEX-1F52S-0004-SM-7J3AY.crai	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-1F52S-0004-SM-7J3AY.cram	s3://nih-nhgri-datacommons/gtex_v7/wgs/GTEX-1F52S-0004-SM-7J3AY.crai	52565c3b09ead7fb2fa32b8478a79b59	36236331034	b42d3bb295b25deddf654a7fd958f4a0
